date,prectot,qv2m,rh2m,ps,t2m_range,ts,t2mdew,t2mwet,t2m_max,t2m_min,t2m,ws50m_range,ws10m_range,ws50m_min,ws10m_min,ws50m_max,ws10m_max,ws50m,ws10m
2016-11-27,1.87,4.26,85.89,100.03,5.17,3.59,1.51,1.51,6.36,1.19,3.66,5.7,3.8,1.26,0.89,6.96,4.69,4.44,3.2
2016-11-28,0.43,4.81,87.64,99.5,5.39,4.61,3.14,3.14,7.52,2.13,5.04,6.32,4.69,3.85,2.66,10.18,7.34,7.64,5.65
2016-11-29,2.42,6.31,90.13,98.64,5.42,7.24,6.88,6.88,11.41,5.98,8.44,8.08,6.06,4.24,2.7,12.32,8.76,8.54,5.79
2016-11-30,6.14,6.75,95.09,98.33,3.82,7.39,7.86,7.86,10.47,6.66,8.59,5.15,3.15,4.11,2.55,9.26,5.71,6.5,3.94
2016-12-01,2.8,4.71,85.2,98.3,3.95,5.18,2.63,2.64,7.99,4.04,4.97,3.74,4.61,9.41,6.28,13.16,10.89,11.43,9.02
2016-12-02,2.24,4.18,84.55,99.14,3.78,4.01,1.14,1.15,5.35,1.57,3.52,4.24,4.49,8.96,6.37,13.2,10.85,10.9,8.6
2016-12-03,0.34,3.5,80.14,100.17,4.92,2.38,-1.19,-1.17,4.9,-0.02,1.89,4.06,3.75,4.79,3.44,8.84,7.2,7.43,5.4
2016-12-04,1.12,3.19,76.33,100.2,3.75,2.28,-2.44,-2.41,3.49,-0.26,1.28,7.77,6.18,1.29,1.38,9.06,7.56,4.77,3.8
2016-12-05,2.88,4.0,88.34,99.36,4.75,2.62,0.55,0.56,5.06,0.32,2.29,6.78,5.68,4.31,3.29,11.09,8.97,8.18,6.21
2016-12-06,1.73,4.04,87.23,99.41,4.62,2.61,0.71,0.72,4.9,0.28,2.63,9.09,7.37,1.11,0.9,10.2,8.27,7.28,5.66
2016-12-07,1.06,3.59,80.73,99.29,3.2,2.73,-1.04,-1.01,3.31,0.11,2.02,5.58,5.24,6.07,4.47,11.65,9.71,9.43,7.37
2016-12-08,0.29,2.86,76.88,99.37,2.19,1.38,-3.94,-3.89,0.63,-1.57,-0.41,4.73,4.45,8.59,6.48,13.31,10.93,11.1,8.99
2016-12-09,0.92,2.25,70.81,100.34,2.07,0.18,-6.78,-6.68,-1.23,-3.31,-2.39,4.6,3.49,4.98,4.09,9.58,7.59,7.64,6.23
2016-12-10,0.99,2.2,73.12,100.75,2.66,-0.31,-7.01,-6.92,-1.31,-3.97,-3.11,7.13,5.55,2.19,1.9,9.32,7.46,5.45,4.44
2016-12-11,3.64,2.64,81.77,100.37,4.07,-0.21,-4.97,-4.92,-0.03,-4.1,-2.23,3.81,3.41,4.02,2.88,7.82,6.29,6.37,5.05
2016-12-12,4.07,3.57,88.77,98.94,3.44,1.36,-1.06,-1.05,2.3,-1.14,0.59,7.04,6.13,7.15,5.42,14.19,11.55,9.79,7.66
2016-12-13,0.09,2.65,82.42,99.62,4.59,-0.83,-4.95,-4.91,-0.72,-5.31,-2.37,4.56,4.21,7.84,5.65,12.4,9.86,10.21,8.05
2016-12-14,0.29,1.87,77.38,99.35,3.73,-2.66,-9.12,-9.01,-4.06,-7.79,-6.18,6.98,6.06,9.53,7.5,16.51,13.56,13.11,10.62
2016-12-15,1.6,1.66,78.24,99.5,2.43,-3.61,-10.54,-10.41,-6.64,-9.07,-7.86,14.77,12.21,4.7,3.9,19.47,16.1,13.43,10.95
2016-12-16,0.76,1.88,77.6,100.32,4.43,-2.59,-9.05,-8.93,-4.19,-8.62,-6.0,5.54,4.74,4.43,3.65,9.96,8.39,7.67,6.25
2016-12-17,4.24,3.17,89.84,98.76,6.13,0.41,-2.79,-2.78,1.99,-4.14,-1.22,4.81,4.5,3.56,2.48,8.37,6.98,5.76,4.6
2016-12-18,2.71,2.17,85.1,99.89,8.93,-2.66,-7.76,-7.67,-1.38,-10.31,-5.4,11.08,9.27,2.64,2.21,13.72,11.48,9.17,7.44
2016-12-19,1.01,1.6,78.55,101.71,3.73,-5.03,-10.84,-10.7,-6.43,-10.16,-8.07,8.6,6.3,1.32,0.97,9.91,7.27,6.78,5.3
2016-12-20,0.21,2.39,83.21,100.33,8.86,-2.32,-6.46,-6.42,0.12,-8.74,-3.81,6.7,5.52,9.43,7.02,16.13,12.55,12.34,9.64
2016-12-21,0.77,3.16,90.55,99.79,4.94,0.09,-2.64,-2.63,1.05,-3.89,-1.22,5.4,4.51,5.7,3.93,11.11,8.45,8.38,6.37
2016-12-22,0.85,3.61,91.83,99.64,4.01,0.66,-0.85,-0.85,2.63,-1.38,0.36,3.12,2.88,6.1,4.23,9.22,7.11,8.04,5.84
2016-12-23,0.13,3.45,90.28,100.38,4.25,0.5,-1.42,-1.41,2.2,-2.05,0.07,3.39,4.06,7.14,4.76,10.53,8.82,9.02,6.81
2016-12-24,3.62,4.04,91.96,99.95,2.31,1.98,0.77,0.77,3.16,0.84,1.94,4.67,3.96,6.09,4.36,10.76,8.32,8.23,6.07
2016-12-25,0.32,2.66,79.96,101.44,4.82,-0.7,-4.99,-4.91,1.16,-3.66,-1.66,5.01,4.65,6.16,4.15,11.17,8.8,8.41,6.48
2016-12-26,10.21,4.62,95.9,99.94,10.91,2.42,1.88,1.9,7.38,-3.53,3.25,7.06,4.5,7.46,5.72,14.51,10.21,11.47,8.1
2016-12-27,1.23,3.1,78.13,99.27,5.22,1.33,-2.9,-2.89,3.9,-1.32,0.46,4.48,3.1,9.66,7.71,14.15,10.81,11.3,9.01
2016-12-28,0.5,2.78,78.57,99.76,1.79,0.42,-4.19,-4.15,-0.08,-1.87,-1.03,4.72,3.67,4.78,3.94,9.49,7.61,6.84,5.37
2016-12-29,3.65,3.69,88.17,98.26,3.18,1.59,-0.71,-0.7,3.04,-0.15,1.03,3.95,4.02,6.88,4.8,10.83,8.82,8.92,7.0
2016-12-30,0.77,2.75,80.38,98.71,3.09,-0.22,-4.6,-4.55,-0.05,-3.14,-1.66,5.45,4.97,7.69,5.97,13.14,10.94,10.56,8.38
2016-12-31,2.21,3.41,85.11,98.58,5.61,0.91,-1.88,-1.85,3.07,-2.54,0.49,6.39,5.43,6.91,5.16,13.3,10.58,10.66,8.31
2017-01-01,0.16,3.02,80.67,99.99,3.46,0.27,-3.14,-3.11,1.98,-1.48,-0.26,7.46,6.04,4.04,2.87,11.5,8.91,7.7,5.91
2017-01-02,0.12,3.75,87.76,100.48,5.11,1.42,-0.31,-0.3,3.91,-1.2,1.64,7.4,5.53,1.18,0.83,8.58,6.36,6.55,4.92
2017-01-03,9.36,4.59,96.36,98.77,1.57,2.44,2.38,2.38,3.68,2.11,2.9,6.29,4.63,1.01,0.67,7.3,5.3,5.16,3.48
2017-01-04,2.11,2.86,83.88,98.04,8.19,0.07,-4.75,-4.67,1.97,-6.23,-1.81,13.51,11.67,3.47,2.54,16.98,14.21,13.59,11.12
2017-01-05,0.43,1.76,76.09,99.06,3.76,-3.14,-9.89,-9.76,-5.75,-9.51,-6.82,7.1,6.18,8.84,7.08,15.94,13.26,11.82,9.84
2017-01-06,0.27,1.5,78.01,99.93,4.1,-4.8,-11.61,-11.47,-6.78,-10.88,-9.05,2.14,2.12,6.99,5.66,9.13,7.78,8.42,6.99
2017-01-07,0.23,1.53,78.33,100.55,3.25,-4.46,-11.29,-11.16,-6.94,-10.19,-8.76,6.54,5.52,4.45,3.47,10.98,9.0,7.16,5.95
2017-01-08,0.91,1.52,80.54,100.91,2.09,-4.88,-11.4,-11.26,-7.72,-9.81,-9.16,6.59,5.94,5.83,4.29,12.42,10.24,9.97,8.22
2017-01-09,1.52,1.96,79.58,101.02,6.15,-3.35,-8.42,-8.34,-2.98,-9.13,-5.69,5.7,5.42,7.04,5.24,12.73,10.67,9.73,7.57
2017-01-10,7.98,3.46,88.61,99.54,8.59,0.67,-1.63,-1.61,5.28,-3.31,0.27,13.19,10.87,7.92,5.44,21.11,16.31,11.88,9.29
2017-01-11,1.92,3.77,80.84,99.27,7.25,2.1,-0.52,-0.5,5.97,-1.28,2.7,12.57,11.33,8.51,5.25,21.08,16.58,13.26,9.85
2017-01-12,8.58,3.83,87.59,99.24,8.57,1.57,-0.45,-0.43,6.35,-2.22,1.8,9.34,6.37,5.49,4.18,14.82,10.55,8.9,6.73
2017-01-13,0.86,1.9,69.66,101.6,5.93,-2.17,-8.78,-8.62,-2.24,-8.17,-4.3,8.31,6.62,3.88,3.03,12.19,9.65,8.77,7.12
2017-01-14,0.02,1.81,75.12,101.27,6.37,-3.78,-9.4,-9.27,-2.54,-8.91,-5.94,6.65,4.48,1.36,1.16,8.01,5.64,3.55,2.68
2017-01-15,0.05,2.46,82.49,100.83,5.5,-1.92,-5.63,-5.59,-0.23,-5.73,-3.23,6.55,4.29,1.68,1.5,8.23,5.78,5.06,3.69
2017-01-16,0.87,2.81,85.71,100.61,6.17,-1.51,-4.09,-4.06,1.22,-4.95,-1.98,5.0,4.43,2.12,1.61,7.11,6.04,5.86,4.45
2017-01-17,8.87,3.85,94.23,99.48,3.09,0.81,-0.11,-0.11,2.13,-0.96,0.87,11.44,9.87,0.43,0.34,11.87,10.21,5.87,4.76
2017-01-18,4.45,3.97,93.23,99.41,2.54,1.58,0.45,0.46,3.11,0.58,1.45,4.86,3.28,3.16,2.43,8.02,5.72,5.74,4.26
2017-01-19,1.83,3.69,88.99,99.69,1.81,1.32,-0.49,-0.48,2.11,0.3,1.11,5.67,3.75,2.3,1.87,7.97,5.62,4.74,3.55
2017-01-20,0.59,4.14,94.22,98.98,3.46,1.7,0.92,0.93,3.44,-0.02,1.82,4.46,3.67,2.57,1.87,7.03,5.54,5.32,3.85
2017-01-21,0.82,4.8,98.25,98.79,2.98,2.51,2.98,2.98,4.9,1.92,3.27,4.21,2.8,2.41,1.64,6.63,4.44,4.14,2.69
2017-01-22,0.55,4.47,96.71,98.68,3.7,2.28,1.98,1.99,4.17,0.46,2.48,5.8,5.99,4.42,2.63,10.22,8.62,7.1,5.39
2017-01-23,0.53,4.03,90.67,98.88,4.39,1.83,0.57,0.57,4.46,0.07,1.96,3.18,2.82,7.97,6.04,11.15,8.87,10.12,8.04
2017-01-24,0.91,3.25,86.19,98.63,1.96,0.15,-2.34,-2.32,0.79,-1.16,-0.35,3.93,2.57,3.77,3.27,7.7,5.84,5.73,4.38
2017-01-25,1.61,3.82,90.4,98.23,5.01,0.99,-0.27,-0.26,3.8,-1.21,1.19,4.38,3.97,3.64,2.24,8.02,6.21,6.25,4.48
2017-01-26,1.58,3.87,88.8,97.73,2.4,1.38,-0.14,-0.13,2.53,0.13,1.55,5.68,5.22,6.75,4.56,12.43,9.78,10.13,7.9
2017-01-27,0.58,3.07,79.59,98.3,2.53,0.58,-3.11,-3.08,1.36,-1.17,-0.08,2.95,2.71,10.44,8.46,13.39,11.17,11.9,9.67
2017-01-28,0.51,2.94,81.31,98.2,2.23,0.18,-3.67,-3.64,0.37,-1.86,-0.97,3.16,3.16,9.06,7.15,12.22,10.31,10.67,8.76
2017-01-29,0.65,2.19,75.66,98.55,4.73,-1.85,-7.39,-7.3,-1.85,-6.57,-3.9,4.96,3.75,4.99,4.14,9.95,7.89,7.79,6.37
2017-01-30,0.21,1.64,73.38,99.19,2.29,-4.07,-10.64,-10.49,-6.34,-8.63,-7.22,3.66,3.62,2.86,2.2,6.52,5.82,5.16,4.33
2017-01-31,0.93,2.38,80.33,98.66,5.54,-1.9,-6.47,-6.41,-1.43,-6.97,-3.61,5.77,5.51,3.15,2.28,8.91,7.8,5.92,4.73
2017-02-01,0.85,2.86,81.56,99.14,4.76,-0.37,-3.96,-3.93,1.18,-3.57,-1.27,6.3,5.42,5.08,4.15,11.39,9.58,9.26,7.33
2017-02-02,0.14,1.95,73.2,99.93,4.07,-2.83,-8.56,-8.45,-2.88,-6.95,-4.85,8.64,8.11,4.85,3.42,13.49,11.54,9.74,7.75
2017-02-03,1.49,1.78,75.8,100.23,2.48,-3.44,-9.5,-9.39,-4.93,-7.41,-6.41,2.02,2.03,9.7,7.51,11.73,9.55,10.51,8.6
2017-02-04,1.3,2.02,76.67,100.35,5.19,-2.63,-8.09,-8.0,-2.44,-7.64,-4.92,3.43,3.86,8.84,6.64,12.27,10.5,10.39,8.37
2017-02-05,0.68,2.75,78.93,99.18,6.2,-0.55,-4.53,-4.49,1.41,-4.79,-1.35,6.96,6.39,7.14,5.31,14.11,11.71,11.23,8.91
2017-02-06,0.3,2.36,73.87,99.72,6.25,-1.81,-6.37,-6.3,0.37,-5.87,-2.45,4.5,3.97,2.27,1.89,6.77,5.87,4.43,3.55
2017-02-07,7.75,3.77,93.93,98.26,7.04,0.59,-0.76,-0.75,5.75,-1.29,0.46,12.31,9.12,4.71,3.51,17.02,12.63,10.55,8.44
2017-02-08,2.85,2.58,79.22,98.71,10.75,-0.72,-5.85,-5.76,3.51,-7.24,-2.32,8.75,6.76,7.53,6.12,16.28,12.88,10.92,8.99
2017-02-09,2.24,1.59,75.72,99.58,5.39,-4.27,-11.06,-10.89,-5.96,-11.34,-7.97,7.11,5.34,5.74,5.0,12.85,10.34,8.17,6.74
2017-02-10,2.07,2.19,82.3,99.84,4.51,-2.38,-7.22,-7.15,-2.21,-6.72,-4.83,7.97,6.21,4.66,4.1,12.62,10.31,8.82,7.2
2017-02-11,0.69,3.43,88.99,99.24,4.62,-0.07,-1.62,-1.61,2.49,-2.13,0.05,5.52,3.88,2.94,2.15,8.46,6.03,4.87,3.55
2017-02-12,6.58,3.44,91.54,98.97,2.67,0.34,-1.6,-1.59,1.11,-1.56,-0.32,15.01,12.2,3.16,2.53,18.17,14.73,8.65,7.05
2017-02-13,0.72,2.37,78.77,99.66,3.74,-2.31,-6.24,-6.18,-1.35,-5.09,-3.26,14.36,11.86,3.33,2.53,17.7,14.39,9.85,7.94
2017-02-14,1.62,3.39,89.98,98.57,8.96,-0.7,-2.02,-2.0,3.26,-5.7,-0.36,5.73,4.75,5.41,4.01,11.13,8.75,8.38,6.11
2017-02-15,2.62,2.86,86.07,98.07,7.59,-1.35,-4.25,-4.22,1.32,-6.27,-2.13,4.79,5.24,7.06,4.75,11.85,9.99,9.49,7.52
2017-02-16,0.67,1.98,83.18,98.99,4.36,-3.87,-8.49,-8.44,-4.06,-8.43,-6.42,4.28,3.87,6.3,4.76,10.58,8.63,8.91,7.29
2017-02-17,0.05,2.2,77.24,99.2,7.48,-2.57,-7.28,-7.21,-0.91,-8.39,-4.05,5.62,3.97,0.7,0.6,6.32,4.57,3.61,2.8
2017-02-18,0.55,4.47,94.99,98.32,9.3,1.54,1.71,1.72,7.3,-2.01,2.68,6.91,4.76,5.13,3.79,12.04,8.55,9.1,6.13
2017-02-19,0.74,4.35,89.25,99.3,7.15,2.55,1.68,1.68,7.56,0.41,3.31,3.18,2.59,6.64,4.43,9.82,7.02,8.05,5.4
2017-02-20,0.28,3.03,74.17,100.64,5.23,1.39,-3.06,-3.01,4.12,-1.11,1.03,5.23,3.74,3.68,3.23,8.91,6.98,6.08,4.57
2017-02-21,0.52,4.32,86.25,99.73,7.1,2.92,1.4,1.41,7.46,0.36,3.77,5.0,4.82,4.06,2.33,9.06,7.15,7.08,4.82
2017-02-22,0.35,5.68,99.55,99.1,7.69,4.73,5.25,5.25,9.78,2.09,5.54,9.83,5.96,0.36,0.31,10.19,6.27,4.74,3.03
2017-02-23,0.1,6.03,92.15,98.69,9.36,5.9,6.07,6.07,11.45,2.1,7.45,8.44,6.63,5.09,2.96,13.53,9.59,10.54,7.07
2017-02-24,3.23,5.18,98.01,98.66,6.88,3.23,3.84,3.84,7.74,0.86,4.38,5.06,4.05,2.92,1.83,7.98,5.88,5.58,4.01
2017-02-25,8.17,4.6,89.74,98.1,10.74,3.08,1.47,1.5,8.49,-2.24,3.87,8.61,8.86,6.88,3.85,15.49,12.71,11.75,8.69
2017-02-26,0.79,2.57,70.67,99.54,4.15,0.49,-5.25,-5.17,1.3,-2.85,-0.71,7.45,5.08,7.89,6.92,15.34,12.0,10.69,8.7
2017-02-27,0.02,3.48,76.5,100.26,5.58,1.95,-1.23,-1.2,5.58,-0.0,2.51,13.63,10.83,0.4,0.35,14.04,11.19,7.52,5.71
2017-02-28,1.55,4.8,90.57,99.76,6.52,3.47,3.0,3.0,7.43,0.91,4.59,8.31,5.2,3.56,2.41,11.87,7.61,7.12,4.67
2017-03-01,11.2,6.4,95.64,97.53,14.01,6.01,6.43,6.43,12.04,-1.98,7.61,8.12,7.44,10.64,6.68,18.76,14.12,13.02,9.35
2017-03-02,0.65,1.76,67.84,99.46,4.52,-2.1,-9.85,-9.66,-2.94,-7.46,-5.23,9.49,8.51,7.43,5.81,16.92,14.33,11.86,10.16
2017-03-03,0.57,1.6,70.65,100.75,3.79,-3.44,-10.89,-10.67,-4.6,-8.4,-6.88,10.6,9.66,2.84,2.21,13.44,11.87,8.45,7.09
2017-03-04,0.54,1.36,66.75,101.76,3.83,-3.72,-12.53,-12.21,-6.06,-9.9,-8.07,5.3,5.11,3.53,2.68,8.83,7.79,5.48,4.66
2017-03-05,0.12,1.68,68.92,101.58,7.1,-3.28,-10.44,-10.21,-2.67,-9.77,-5.8,6.26,5.33,2.54,2.02,8.81,7.36,6.46,5.39
2017-03-06,0.8,4.06,87.32,100.28,8.72,2.11,0.54,0.56,6.46,-2.26,2.79,5.69,2.92,4.68,3.4,10.37,6.32,6.83,4.63
2017-03-07,7.61,5.91,93.78,99.18,7.61,5.01,5.86,5.86,10.66,3.05,6.97,8.99,8.17,8.57,4.62,17.56,12.79,11.47,7.39
2017-03-08,0.95,3.38,69.63,98.95,8.26,2.43,-1.87,-1.82,8.17,-0.1,3.21,12.08,10.33,8.94,6.09,21.02,16.42,14.22,10.85
2017-03-09,0.68,2.44,66.36,99.77,3.55,0.43,-5.82,-5.73,1.46,-2.09,-0.52,9.91,8.33,5.78,4.08,15.69,12.41,10.51,8.41
2017-03-10,0.28,1.72,69.18,99.9,7.76,-2.17,-10.35,-10.11,-1.16,-8.92,-5.75,9.16,8.5,6.33,4.76,15.49,13.26,11.99,10.18
2017-03-11,1.01,1.42,73.98,100.47,2.01,-4.76,-12.3,-12.07,-8.31,-10.32,-9.01,5.39,5.41,7.61,5.82,13.0,11.23,10.23,8.59
2017-03-12,0.54,1.41,72.96,100.95,5.61,-4.74,-12.24,-12.03,-5.57,-11.18,-8.89,2.98,3.43,5.61,4.06,8.59,7.49,7.06,5.79
2017-03-13,1.83,1.56,76.61,100.96,3.7,-4.68,-11.22,-11.04,-6.75,-10.45,-8.21,5.87,5.29,2.82,2.27,8.7,7.56,5.61,4.87
2017-03-14,2.59,1.71,78.59,99.79,2.79,-3.95,-10.14,-10.01,-5.83,-8.61,-7.46,3.78,2.95,9.08,7.84,12.87,10.79,11.01,9.4
2017-03-15,2.05,1.71,73.27,99.17,5.36,-3.87,-10.2,-10.05,-3.68,-9.04,-6.67,5.1,5.2,11.46,8.61,16.56,13.81,14.63,12.03
2017-03-16,0.5,2.15,73.31,99.91,7.59,-2.17,-7.38,-7.29,0.67,-6.93,-3.53,4.26,4.67,8.76,6.15,13.01,10.81,11.0,8.53
2017-03-17,0.26,2.69,73.77,100.29,9.73,-0.19,-4.56,-4.51,4.06,-5.67,-0.54,6.67,4.45,1.49,1.21,8.17,5.66,4.91,3.55
2017-03-18,2.1,3.57,88.52,99.84,1.91,1.29,-0.94,-0.93,1.88,-0.03,0.74,1.84,2.5,6.9,5.02,8.74,7.52,7.84,6.35
2017-03-19,0.34,3.49,83.13,100.53,6.66,1.9,-1.15,-1.13,5.28,-1.38,1.41,6.61,4.99,0.7,0.42,7.3,5.41,4.65,3.55
2017-03-20,0.02,3.99,86.21,99.97,6.52,2.7,0.59,0.6,6.15,-0.36,2.68,4.3,4.05,2.49,1.63,6.79,5.69,5.18,3.8
2017-03-21,0.59,3.61,75.53,99.51,11.65,3.08,-1.04,-1.0,8.87,-2.78,3.08,10.71,9.35,4.68,2.96,15.39,12.31,8.97,6.78
2017-03-22,0.36,1.57,60.27,101.03,5.45,-1.51,-10.94,-10.63,-2.31,-7.76,-4.96,7.17,6.4,6.08,4.57,13.25,10.97,9.26,7.81
2017-03-23,0.2,2.05,64.1,101.27,8.38,-0.02,-7.84,-7.69,1.36,-7.02,-2.24,4.97,4.07,2.51,1.77,7.48,5.84,4.29,3.39
2017-03-24,5.1,4.63,93.38,99.77,7.97,2.92,2.39,2.39,8.3,0.33,3.62,5.77,3.84,4.15,3.17,9.92,7.01,7.3,5.21
2017-03-25,4.22,3.62,85.46,100.59,3.78,1.87,-0.67,-0.65,3.98,0.2,1.54,3.67,3.69,6.27,4.75,9.94,8.44,8.0,6.34
2017-03-26,3.83,4.51,91.94,100.07,5.58,3.23,2.09,2.09,6.17,0.59,3.53,2.71,4.22,7.52,4.54,10.23,8.75,9.32,7.14
2017-03-27,2.02,6.37,93.45,99.22,7.49,6.68,7.06,7.06,12.62,5.14,8.13,6.2,4.59,3.23,1.94,9.43,6.53,6.82,4.3
2017-03-28,1.44,4.85,84.89,99.62,9.09,5.11,3.24,3.24,10.33,1.24,5.62,5.0,3.91,3.42,2.0,8.41,5.91,6.11,4.27
2017-03-29,1.83,3.81,76.61,100.47,8.31,3.43,0.06,0.08,8.19,-0.12,3.79,4.85,2.72,2.64,2.24,7.49,4.96,5.28,3.55
2017-03-30,4.02,3.51,81.77,100.15,2.73,1.86,-1.11,-1.09,3.28,0.55,1.68,8.32,7.93,5.59,3.8,13.92,11.73,9.47,7.61
2017-03-31,8.79,4.27,94.54,98.86,2.53,2.47,1.38,1.39,3.56,1.03,2.17,5.01,4.64,8.29,6.54,13.3,11.18,10.28,8.52
2017-04-01,3.08,4.04,83.25,99.7,7.51,3.33,0.76,0.78,7.6,0.09,3.33,2.78,2.14,5.08,3.81,7.87,5.95,6.68,4.72
2017-04-02,0.18,4.47,76.21,100.03,10.75,4.68,2.07,2.08,11.18,0.43,6.07,7.6,5.29,0.3,0.19,7.9,5.48,5.25,3.74
2017-04-03,2.99,4.95,78.51,99.17,5.32,5.4,3.43,3.44,9.45,4.13,6.99,12.24,8.66,0.84,0.58,13.08,9.25,8.18,5.81
2017-04-04,10.95,6.15,94.81,97.8,7.3,5.99,6.19,6.19,10.46,3.16,7.2,10.78,8.99,3.35,1.98,14.13,10.97,9.11,6.79
2017-04-05,1.57,4.57,82.99,99.26,7.37,5.49,2.43,2.43,9.03,1.66,5.06,8.81,7.06,2.79,2.24,11.6,9.3,7.11,5.54
2017-04-06,18.29,4.99,94.05,97.67,5.46,4.31,3.33,3.33,6.74,1.29,4.3,5.51,5.31,8.03,6.05,13.53,11.36,11.34,9.22
2017-04-07,8.37,3.38,77.59,98.33,4.23,1.97,-1.88,-1.85,4.09,-0.13,1.61,5.86,6.23,9.7,6.63,15.56,12.86,13.31,10.56
2017-04-08,1.13,3.6,72.34,99.48,10.63,3.18,-0.93,-0.9,9.13,-1.5,3.65,3.27,2.89,6.08,3.52,9.35,6.41,7.32,5.13
2017-04-09,0.05,5.13,79.47,99.55,12.06,5.64,3.8,3.81,13.35,1.3,7.4,3.66,1.91,5.83,4.4,9.49,6.31,8.18,5.22
2017-04-10,3.23,7.85,85.32,99.28,9.23,9.95,9.93,9.93,17.42,8.19,12.61,9.76,7.4,5.53,3.25,15.29,10.65,11.22,7.1
2017-04-11,2.66,7.86,92.17,99.72,8.55,9.35,10.16,10.16,14.68,6.13,11.53,6.2,4.07,3.02,1.91,9.22,5.98,6.67,4.43
2017-04-12,0.59,4.37,79.92,100.56,6.62,4.82,1.93,1.94,8.08,1.46,5.15,6.18,5.26,4.95,2.92,11.13,8.17,8.16,5.68
2017-04-13,4.42,3.67,65.37,101.09,8.83,4.41,-0.4,-0.36,9.61,0.78,5.58,5.45,3.52,0.69,0.47,6.14,3.99,2.92,2.02
2017-04-14,1.55,3.81,63.81,100.91,10.67,5.6,0.05,0.08,12.01,1.34,6.46,3.45,1.59,3.05,2.45,6.5,4.04,4.84,3.22
2017-04-15,3.71,6.92,92.92,99.73,12.29,7.82,7.59,7.6,15.54,3.25,9.5,9.47,5.83,2.82,1.67,12.28,7.5,7.69,4.98
2017-04-16,0.98,8.6,89.21,98.92,8.95,10.83,11.39,11.39,16.81,7.86,13.26,6.84,4.32,6.75,4.62,13.59,8.94,10.5,6.86
2017-04-17,0.71,4.79,78.87,100.08,8.77,6.37,3.11,3.12,10.42,1.65,6.58,2.71,2.36,6.42,4.44,9.14,6.81,8.29,5.99
2017-04-18,0.71,3.86,78.16,100.88,7.24,4.62,0.27,0.29,7.25,0.01,3.73,2.75,1.69,4.33,3.46,7.09,5.15,5.51,4.35
2017-04-19,2.5,6.74,92.06,99.8,11.25,7.64,7.63,7.63,14.82,3.57,9.26,5.87,4.78,6.31,3.71,12.18,8.5,9.02,5.9
2017-04-20,15.28,5.04,88.73,99.7,2.5,5.57,3.85,3.85,6.72,4.22,5.57,5.43,5.63,6.42,4.32,11.86,9.96,9.33,7.25
2017-04-21,5.48,5.38,85.84,99.14,5.84,6.52,4.7,4.71,10.4,4.55,6.91,10.13,7.57,0.88,0.5,11.02,8.07,7.5,5.27
2017-04-22,0.66,4.58,76.02,99.81,8.3,6.26,2.52,2.53,11.15,2.85,6.43,3.56,2.61,4.86,3.79,8.42,6.4,6.74,4.78
2017-04-23,0.52,4.74,69.4,99.92,12.28,7.11,2.81,2.83,14.78,2.5,8.27,5.07,3.42,2.64,1.85,7.72,5.27,5.81,3.94
2017-04-24,0.7,4.67,75.59,100.09,7.29,6.8,2.78,2.8,10.89,3.6,6.85,3.42,3.81,6.39,3.47,9.81,7.28,8.28,5.96
2017-04-25,2.38,5.88,90.39,99.51,6.15,7.18,5.92,5.92,10.4,4.26,7.49,1.99,2.16,7.6,5.25,9.59,7.41,8.66,6.39
2017-04-26,0.93,7.02,93.91,98.85,5.87,8.96,8.43,8.43,12.48,6.62,9.42,2.71,1.59,4.97,3.59,7.68,5.18,6.18,4.4
2017-04-27,3.95,9.07,92.54,98.42,9.47,11.32,12.08,12.08,18.5,9.03,13.44,7.08,4.43,3.33,2.08,10.41,6.51,6.36,4.38
2017-04-28,0.36,6.04,80.73,99.5,7.41,8.68,6.4,6.4,13.31,5.91,9.55,4.4,3.88,5.17,3.02,9.57,6.9,7.55,4.95
2017-04-29,0.82,4.95,75.59,100.03,5.24,7.16,3.53,3.54,10.24,5.0,7.67,3.1,3.52,5.4,2.98,8.5,6.5,6.88,4.84
2017-04-30,8.16,4.61,83.01,99.99,3.74,5.76,2.55,2.56,7.45,3.71,5.28,6.13,5.62,5.61,4.42,11.74,10.04,9.27,7.65
2017-05-01,19.23,7.25,97.88,98.36,9.16,8.16,8.57,8.57,14.14,4.98,9.22,9.63,5.92,1.27,0.86,10.9,6.78,5.4,3.78
2017-05-02,5.58,5.86,87.02,98.21,4.19,6.98,5.78,5.78,9.52,5.33,7.81,5.37,5.86,8.25,4.81,13.62,10.67,10.88,7.82
2017-05-03,2.28,4.31,68.05,99.79,8.38,6.81,1.64,1.66,11.73,3.35,7.15,6.32,5.6,3.65,2.14,9.97,7.74,6.52,4.91
2017-05-04,9.27,4.71,83.58,99.95,4.29,5.36,2.87,2.88,7.99,3.7,5.47,4.98,5.14,4.07,2.46,9.04,7.6,6.39,4.88
2017-05-05,20.22,5.57,94.27,98.36,4.39,5.82,5.03,5.03,8.6,4.21,5.92,3.42,2.63,7.54,6.03,10.96,8.66,9.22,7.41
2017-05-06,7.43,5.36,90.72,97.63,3.3,5.84,4.42,4.42,7.58,4.27,5.81,4.56,3.57,5.8,4.54,10.36,8.11,8.19,6.46
2017-05-07,1.76,4.3,75.86,98.65,5.07,5.5,1.48,1.49,8.07,3.0,5.38,4.05,4.12,6.79,4.48,10.84,8.59,9.74,7.35
