date,prectot,qv2m,rh2m,ps,t2m_range,ts,t2mdew,t2mwet,t2m_max,t2m_min,t2m,ws50m_range,ws10m_range,ws50m_min,ws10m_min,ws50m_max,ws10m_max,ws50m,ws10m
2014-03-10,0.0,4.72,84.8,100.0,12.6,4.75,2.65,2.65,12.33,-0.27,5.31,5.12,2.47,2.79,1.78,7.92,4.25,5.66,3.14
2014-03-11,0.0,6.64,81.55,99.54,14.42,9.67,7.63,7.63,19.12,4.7,10.82,5.16,1.89,3.02,1.8,8.19,3.7,5.17,2.76
2014-03-12,4.51,6.96,95.71,98.47,20.05,7.68,6.99,7.01,17.62,-2.43,8.98,13.77,10.11,2.03,1.14,15.81,11.25,8.49,5.75
2014-03-13,0.0,1.74,58.21,100.37,6.56,-2.63,-9.81,-9.54,0.02,-6.54,-3.22,9.49,7.39,3.69,1.97,13.18,9.36,10.43,7.21
2014-03-14,0.0,3.41,70.35,100.99,14.97,3.36,-1.78,-1.73,10.9,-4.07,3.5,7.22,4.36,3.85,2.02,11.08,6.38,7.79,4.66
2014-03-15,0.0,5.04,73.43,100.37,12.42,7.86,3.87,3.88,15.26,2.84,8.42,4.24,2.67,5.85,3.43,10.1,6.09,8.07,4.54
2014-03-16,8.4,3.3,78.89,101.04,6.4,1.45,-1.84,-1.8,4.51,-1.89,1.44,2.52,1.71,4.67,2.69,7.18,4.4,5.63,3.63
2014-03-17,4.79,2.71,87.74,100.7,3.36,-2.41,-4.38,-4.36,-1.01,-4.38,-2.76,3.3,3.21,4.09,2.29,7.39,5.5,5.63,3.88
2014-03-18,0.1,3.18,85.11,101.11,10.47,-0.22,-2.46,-2.43,5.14,-5.33,-0.12,2.19,2.38,4.1,2.18,6.29,4.57,5.23,3.14
2014-03-19,4.46,4.37,97.42,100.84,7.56,2.23,1.79,1.8,5.32,-2.24,2.38,2.79,1.07,3.27,2.03,6.07,3.1,4.42,2.59
2014-03-20,0.39,4.54,75.74,100.36,10.39,6.27,2.45,2.46,12.12,1.73,6.44,4.65,3.95,4.49,2.64,9.14,6.59,7.17,4.34
2014-03-21,0.07,4.79,79.28,100.76,13.34,6.26,3.08,3.08,13.72,0.38,6.61,3.29,1.99,2.58,1.39,5.87,3.38,4.34,2.59
2014-03-22,0.05,6.14,81.94,100.33,12.49,9.2,6.61,6.61,17.21,4.72,9.69,3.81,3.01,4.62,2.23,8.43,5.25,6.52,3.76
2014-03-23,0.17,3.61,75.96,100.89,8.76,3.1,-0.76,-0.73,6.29,-2.47,3.18,4.74,2.49,3.63,2.61,8.37,5.09,6.24,3.88
2014-03-24,0.0,2.05,59.41,101.36,9.76,-0.52,-7.75,-7.56,4.12,-5.64,-1.14,6.24,3.74,1.58,1.01,7.82,4.76,4.37,2.83
2014-03-25,6.41,3.27,89.95,100.54,4.85,-0.42,-2.0,-1.99,1.79,-3.05,-0.57,2.65,1.8,2.48,1.78,5.13,3.58,4.15,2.57
2014-03-26,0.0,2.25,69.01,101.05,6.73,-1.73,-6.74,-6.62,1.29,-5.44,-1.99,6.54,5.65,4.84,2.71,11.38,8.35,8.83,5.86
2014-03-27,0.01,2.9,72.2,101.73,12.03,0.79,-3.72,-3.65,6.41,-5.62,0.96,8.65,4.34,0.5,0.33,9.14,4.67,5.64,3.31
2014-03-28,1.03,6.98,94.4,100.86,14.44,9.01,8.18,8.18,16.56,2.12,9.57,5.7,4.94,5.14,2.37,10.84,7.31,8.05,4.64
2014-03-29,21.95,8.29,96.21,100.2,6.02,11.25,11.07,11.07,15.24,9.22,11.75,5.02,3.33,1.54,0.84,6.55,4.17,4.22,2.71
2014-03-30,23.16,4.91,90.39,99.41,7.12,4.83,3.15,3.16,10.67,3.55,4.88,9.91,7.79,2.51,1.37,12.41,9.16,10.42,7.32
2014-03-31,0.05,4.79,73.34,100.66,14.04,7.46,3.07,3.08,15.53,1.49,7.73,3.68,3.95,7.26,3.2,10.94,7.15,9.02,5.52
2014-04-01,0.0,5.49,78.84,100.86,15.31,8.6,4.88,4.89,16.7,1.38,8.71,5.63,1.89,1.84,1.39,7.47,3.28,4.74,2.56
2014-04-02,0.04,6.78,81.34,100.83,10.85,11.0,8.26,8.27,17.02,6.17,11.36,3.63,2.75,1.68,1.18,5.31,3.93,3.79,2.29
2014-04-03,0.3,7.52,81.55,100.67,10.28,12.72,9.74,9.74,18.89,8.61,12.86,5.19,2.9,1.35,0.72,6.54,3.62,4.05,2.48
2014-04-04,0.43,7.98,93.09,99.89,8.89,11.6,10.33,10.33,15.84,6.94,11.63,3.23,2.7,3.82,1.66,7.05,4.36,5.11,3.29
2014-04-05,0.0,5.14,72.63,100.51,10.52,8.88,3.99,4.0,13.57,3.05,8.87,2.35,3.3,6.25,2.97,8.6,6.27,7.27,4.42
2014-04-06,0.0,3.84,64.35,101.28,15.32,7.0,0.11,0.15,13.99,-1.33,6.49,6.3,2.75,0.75,0.67,7.05,3.42,4.22,2.38
2014-04-07,12.35,6.34,97.02,100.24,7.3,7.62,6.96,6.96,11.21,3.91,7.66,3.38,3.11,3.57,1.79,6.95,4.9,5.3,3.19
2014-04-08,0.5,7.16,82.55,99.19,10.0,11.31,8.63,8.63,15.93,5.94,11.72,2.97,3.46,5.53,2.62,8.51,6.08,6.85,4.01
2014-04-09,0.0,5.59,73.53,100.13,12.26,9.68,5.33,5.33,16.04,3.78,9.88,4.16,1.74,3.48,2.59,7.64,4.34,5.81,3.23
2014-04-10,0.0,5.84,68.96,101.03,14.79,11.06,5.96,5.96,18.48,3.69,11.64,9.41,5.24,0.57,0.32,9.98,5.55,5.94,3.52
2014-04-11,0.48,8.87,83.78,100.69,11.09,14.31,12.11,12.11,20.88,9.79,14.98,6.09,3.1,1.77,1.0,7.86,4.1,4.89,2.69
2014-04-12,0.0,7.75,71.72,101.19,12.27,15.35,10.23,10.23,21.57,9.3,15.39,6.33,2.41,1.86,1.61,8.19,4.01,4.92,2.73
2014-04-13,0.0,10.61,83.86,100.81,14.29,17.47,14.84,14.84,24.71,10.42,17.78,3.91,2.7,4.81,2.83,8.72,5.53,7.08,4.15
2014-04-14,0.24,11.17,86.46,100.34,5.62,17.58,15.76,15.76,20.91,15.29,18.03,3.24,3.69,6.73,3.23,9.97,6.92,8.34,4.95
2014-04-15,30.7,8.76,98.4,99.72,19.19,12.08,10.28,10.29,20.34,1.16,12.17,6.28,5.58,5.83,3.69,12.11,9.27,8.94,5.97
2014-04-16,0.1,2.89,62.9,101.92,11.1,3.61,-3.55,-3.46,8.69,-2.41,2.88,5.71,4.17,4.42,2.29,10.13,6.46,6.72,4.32
2014-04-17,0.0,4.27,75.69,102.5,13.24,6.46,1.87,1.88,12.76,-0.48,5.87,2.7,1.52,4.11,2.6,6.81,4.12,5.25,3.25
2014-04-18,0.0,4.53,80.47,101.97,10.35,6.34,2.59,2.6,10.63,0.28,5.77,3.43,1.09,1.44,1.26,4.87,2.35,3.2,1.91
2014-04-19,0.0,6.07,77.35,101.51,12.85,10.28,6.68,6.69,17.44,4.59,10.55,5.67,2.91,1.97,1.35,7.64,4.26,4.76,2.76
2014-04-20,0.0,5.54,75.37,101.78,12.24,9.86,5.47,5.48,15.76,3.52,9.63,2.13,2.61,4.39,2.17,6.51,4.79,5.7,3.44
2014-04-21,0.0,4.99,63.18,100.89,17.26,10.52,3.62,3.64,19.08,1.82,10.57,6.1,2.12,1.18,1.03,7.28,3.16,3.26,1.89
2014-04-22,1.56,9.01,84.53,99.56,15.34,14.81,12.03,12.03,23.14,7.79,14.91,6.06,3.5,2.22,1.65,8.28,5.15,4.62,2.62
2014-04-23,0.07,5.26,67.95,100.04,9.62,10.33,4.46,4.47,14.75,5.13,10.16,2.97,3.82,7.06,3.49,10.02,7.31,8.92,5.74
2014-04-24,0.0,4.23,57.17,100.81,14.74,9.47,1.39,1.43,16.58,1.85,9.58,5.71,3.51,1.1,0.74,6.81,4.25,4.65,2.86
2014-04-25,15.08,7.29,81.67,100.08,13.14,12.3,9.0,9.0,19.2,6.06,12.28,6.58,5.04,3.07,1.88,9.64,6.91,6.06,3.89
2014-04-26,0.18,7.67,71.4,100.05,16.11,14.94,9.77,9.77,22.68,6.57,15.11,5.95,3.25,3.82,2.75,9.76,6.0,7.35,4.27
2014-04-27,0.0,5.75,66.6,100.73,11.58,12.2,5.81,5.82,17.81,6.23,11.88,3.87,1.63,3.42,2.14,7.3,3.77,5.22,3.01
2014-04-28,4.31,6.68,81.54,100.77,8.16,11.4,8.0,8.01,15.55,7.4,11.08,2.87,1.85,3.12,2.27,5.99,4.12,4.51,2.94
2014-04-29,28.14,7.09,93.34,100.94,3.85,10.11,8.94,8.94,11.81,7.95,9.99,5.86,4.78,4.89,3.05,10.75,7.83,7.71,5.39
2014-04-30,58.31,11.37,98.54,100.43,9.59,16.07,15.76,15.76,19.84,10.26,16.27,2.07,2.44,6.85,3.84,8.93,6.28,7.82,4.97
2014-05-01,5.63,10.97,81.01,99.87,10.66,18.42,15.28,15.28,22.93,12.27,18.72,5.86,2.87,1.88,1.28,7.74,4.15,5.09,2.85
2014-05-02,0.0,7.24,70.44,100.06,10.91,14.29,9.1,9.11,19.38,8.47,14.45,6.21,4.05,0.05,0.16,6.26,4.21,4.13,2.48
2014-05-03,0.05,8.06,75.09,100.05,10.13,14.91,10.68,10.68,20.09,9.96,15.11,5.43,1.87,2.09,1.57,7.52,3.44,4.59,2.48
2014-05-04,0.04,8.0,72.74,100.07,14.17,15.16,10.52,10.52,22.84,8.66,15.48,3.93,3.36,5.12,2.51,9.05,5.87,7.11,4.0
2014-05-05,1.65,6.02,70.56,100.6,11.26,11.95,6.42,6.42,17.85,6.58,11.68,6.37,3.1,1.12,0.67,7.49,3.77,4.22,2.56
2014-05-06,1.7,7.85,71.79,100.47,12.46,15.49,10.34,10.34,21.4,8.94,15.46,4.7,2.31,0.11,0.06,4.81,2.37,2.66,1.63
2014-05-07,2.29,9.0,90.06,101.09,7.16,14.03,12.48,12.48,17.3,10.14,14.14,3.16,2.59,2.69,1.66,5.85,4.26,4.54,2.88
2014-05-08,0.6,11.16,77.69,100.86,16.52,19.71,15.69,15.69,29.17,12.65,19.82,4.99,1.62,2.01,1.48,7.0,3.1,3.93,2.12
2014-05-09,0.27,12.0,85.15,100.73,10.09,19.6,16.86,16.86,24.23,14.14,19.48,5.29,1.81,1.46,1.38,6.75,3.19,4.0,2.32
2014-05-10,3.44,13.03,85.77,100.52,8.78,20.41,18.19,18.19,25.52,16.73,20.65,2.68,2.04,4.42,2.54,7.1,4.58,5.99,3.45
2014-05-11,0.0,10.23,72.08,100.91,11.15,19.53,14.46,14.46,25.21,14.06,19.65,5.58,2.03,1.19,0.81,6.77,2.84,3.49,1.94
2014-05-12,2.92,13.31,85.95,100.96,11.6,20.91,18.43,18.43,26.25,14.65,21.03,4.26,1.3,1.52,1.26,5.78,2.55,3.88,2.07
2014-05-13,4.53,14.53,82.27,100.94,12.37,22.96,19.92,19.92,29.26,16.89,23.18,5.4,3.06,1.4,1.12,6.8,4.18,3.66,2.32
2014-05-14,1.04,11.98,87.29,101.15,10.06,19.65,16.85,16.85,24.33,14.28,19.12,1.53,1.43,3.91,2.22,5.44,3.65,4.51,3.06
2014-05-15,22.5,13.62,87.9,100.63,10.53,20.94,18.85,18.85,26.1,15.57,20.99,5.35,4.25,4.46,2.53,9.81,6.78,7.38,4.65
2014-05-16,41.44,9.96,81.5,100.13,9.28,17.33,13.56,13.56,20.94,11.66,17.14,7.82,5.22,3.03,1.62,10.84,6.84,5.93,3.84
2014-05-17,0.01,6.72,67.49,100.87,9.68,14.36,8.14,8.15,18.63,8.95,14.09,4.06,2.55,1.85,1.22,5.91,3.77,4.08,2.49
2014-05-18,0.0,6.36,68.62,101.36,10.25,13.32,7.42,7.42,18.04,7.79,13.07,2.7,2.22,3.61,1.89,6.31,4.11,4.56,2.98
2014-05-19,0.03,6.42,63.79,101.43,13.78,14.43,7.49,7.5,20.66,6.89,14.32,4.62,1.51,2.24,1.56,6.86,3.07,4.12,2.38
2014-05-20,0.13,8.26,68.44,101.02,13.21,17.0,11.08,11.08,22.88,9.68,17.1,6.4,2.86,0.24,0.12,6.64,2.98,2.93,1.46
2014-05-21,3.8,12.74,86.8,100.36,9.86,20.03,17.75,17.75,24.95,15.09,20.07,4.22,1.81,0.42,0.15,4.64,1.96,2.26,1.23
2014-05-22,1.78,13.27,80.55,100.07,11.33,21.74,18.34,18.34,28.0,16.67,21.9,4.61,2.02,3.47,1.94,8.07,3.96,5.05,2.78
2014-05-23,0.0,9.1,72.71,100.47,10.89,17.63,12.59,12.59,23.23,12.34,17.57,3.95,1.66,4.0,2.71,7.95,4.37,6.29,3.68
2014-05-24,0.02,8.97,74.46,100.87,12.06,17.02,12.37,12.37,22.38,10.32,17.03,4.58,2.82,2.19,1.47,6.77,4.28,4.46,2.83
2014-05-25,0.0,9.64,67.9,101.05,13.87,19.5,13.58,13.58,25.73,11.86,19.67,5.44,2.26,0.8,0.57,6.24,2.84,3.04,1.72
2014-05-26,0.25,12.42,77.66,100.83,13.19,21.46,17.38,17.38,27.8,14.61,21.55,3.46,1.05,2.5,1.88,5.96,2.93,4.41,2.44
2014-05-27,11.0,14.96,86.59,100.39,8.76,22.45,20.28,20.28,26.84,18.08,22.72,2.64,1.22,3.21,1.83,5.86,3.04,4.67,2.51
2014-05-28,8.49,14.88,89.3,100.39,10.33,22.03,20.2,20.2,26.47,16.14,22.13,4.38,3.74,2.96,1.44,7.35,5.18,4.73,2.84
2014-05-29,5.47,9.51,90.28,101.06,3.21,15.46,13.39,13.39,16.64,13.43,14.95,3.1,3.07,3.27,1.48,6.37,4.55,4.17,2.92
2014-05-30,0.62,10.1,82.54,100.99,9.25,17.48,14.27,14.27,21.8,12.55,17.28,5.09,2.65,0.37,0.27,5.46,2.92,3.06,1.92
2014-05-31,0.0,9.7,72.46,101.22,9.53,18.84,13.69,13.69,23.74,14.21,18.75,2.24,1.79,3.86,2.15,6.1,3.93,5.21,3.02
2014-06-01,0.0,9.3,75.03,101.64,12.02,18.01,13.11,13.11,23.38,11.36,17.59,3.93,0.93,2.61,2.05,6.55,2.99,4.28,2.46
2014-06-02,0.01,10.56,79.23,101.21,13.42,18.9,14.77,14.77,24.76,11.34,18.68,2.26,1.48,4.02,2.26,6.28,3.74,5.11,2.99
2014-06-03,1.62,14.02,81.18,100.44,11.41,22.68,19.24,19.24,28.11,16.7,22.73,4.48,1.6,1.69,1.28,6.17,2.88,3.89,2.16
2014-06-04,8.0,13.86,76.54,99.95,10.48,23.39,19.05,19.05,28.69,18.22,23.43,6.45,3.42,0.69,0.36,7.14,3.78,4.08,2.29
2014-06-05,2.92,12.04,77.99,99.68,8.41,20.93,16.72,16.72,24.73,16.32,20.79,4.26,3.09,4.67,2.08,8.92,5.17,6.17,3.89
2014-06-06,0.0,9.79,69.71,100.41,11.01,19.18,13.69,13.69,24.14,13.13,19.39,5.24,3.14,0.52,0.39,5.77,3.53,3.54,2.28
2014-06-07,0.0,10.76,67.91,100.59,12.11,20.94,15.17,15.17,26.68,14.57,21.37,5.16,2.25,0.43,0.33,5.59,2.57,2.24,1.42
2014-06-08,10.97,13.45,83.77,100.3,10.84,21.51,18.52,18.52,26.03,15.2,21.51,4.3,2.27,2.67,1.83,6.97,4.1,5.25,3.13
2014-06-09,2.21,15.28,84.06,100.15,8.47,23.84,20.63,20.63,27.82,19.35,23.51,4.52,2.26,0.66,0.5,5.18,2.76,3.18,1.73
2014-06-10,8.05,15.69,79.57,100.24,9.47,24.9,21.09,21.09,29.08,19.6,24.88,4.15,1.77,0.16,0.16,4.31,1.93,2.07,1.15
2014-06-11,12.31,16.2,90.4,100.44,6.21,23.37,21.66,21.66,26.84,20.62,23.31,3.3,2.62,3.56,1.87,6.86,4.48,5.06,3.25
2014-06-12,10.28,15.44,92.55,100.26,5.3,22.2,20.85,20.85,25.02,19.72,22.11,1.09,1.8,4.33,2.03,5.42,3.84,4.85,2.99
2014-06-13,8.39,15.32,85.33,99.94,7.4,23.35,20.67,20.67,27.21,19.82,23.27,3.95,1.9,1.96,1.21,5.91,3.12,3.23,1.83
2014-06-14,0.07,10.34,74.48,100.6,8.48,19.51,14.53,14.53,23.18,14.7,19.24,1.85,2.69,4.89,2.26,6.74,4.95,5.61,3.51
2014-06-15,0.0,10.14,69.56,101.09,14.43,20.18,14.31,14.31,26.83,12.4,20.1,5.04,2.13,0.54,0.38,5.58,2.51,2.75,1.57
2014-06-16,2.27,13.86,74.23,100.95,15.76,24.11,19.04,19.04,31.41,15.65,24.11,4.79,2.12,0.37,0.39,5.16,2.51,2.5,1.39
2014-06-17,0.39,17.03,81.53,100.76,9.66,25.78,22.51,22.51,30.73,21.07,25.93,5.77,2.42,1.29,0.91,7.05,3.33,4.03,2.05
2014-06-18,4.5,17.18,78.86,100.56,9.6,26.22,22.61,22.61,31.56,21.95,26.61,3.16,1.56,3.63,1.84,6.79,3.4,4.94,2.82
2014-06-19,6.85,16.0,83.44,100.55,9.32,24.59,21.47,21.47,29.24,19.92,24.46,3.91,1.7,1.72,1.01,5.62,2.71,3.73,2.11
2014-06-20,0.14,11.15,68.52,100.61,9.28,22.0,15.65,15.65,26.46,17.18,21.8,3.77,2.04,1.48,0.99,5.25,3.03,3.73,2.25
2014-06-21,3.57,13.09,82.24,100.27,5.69,21.75,18.21,18.21,24.58,18.9,21.37,2.02,1.05,2.13,1.48,4.15,2.53,3.18,1.95
2014-06-22,0.35,13.05,79.7,100.41,8.07,22.34,18.19,18.19,26.22,18.15,21.85,3.94,1.17,1.57,1.23,5.5,2.4,3.34,1.93
2014-06-23,0.0,12.24,74.87,100.91,9.27,22.04,17.26,17.26,26.7,17.43,21.92,3.19,1.82,3.26,1.9,6.45,3.72,4.74,2.87
2014-06-24,0.22,14.07,80.05,100.86,12.17,23.3,19.37,19.37,28.68,16.51,23.09,2.71,1.74,3.79,2.19,6.5,3.93,5.16,3.03
2014-06-25,5.56,16.89,84.35,100.29,8.27,25.14,22.31,22.31,29.1,20.83,25.14,1.9,1.35,3.41,1.85,5.3,3.2,4.39,2.5
2014-06-26,0.93,15.26,78.28,100.35,8.2,24.75,20.68,20.68,29.05,20.85,24.71,2.47,2.41,3.41,1.85,5.88,4.26,4.69,2.87
2014-06-27,0.47,14.93,79.63,100.86,9.28,24.45,20.41,20.41,28.72,19.43,24.15,3.05,1.32,2.69,2.1,5.74,3.41,4.36,2.59
2014-06-28,0.02,12.66,73.09,101.37,10.0,23.18,17.86,17.86,28.07,18.06,22.95,3.46,1.27,2.92,1.88,6.38,3.15,4.34,2.5
2014-06-29,0.17,11.63,67.87,101.25,10.73,22.82,16.47,16.47,27.67,16.94,22.76,4.46,2.54,1.23,0.93,5.69,3.47,3.99,2.36
2014-06-30,0.16,14.23,75.12,100.67,11.09,24.51,19.52,19.52,29.67,18.58,24.3,2.72,0.92,3.2,2.02,5.92,2.94,4.38,2.52
2014-07-01,0.38,16.61,75.29,100.19,11.12,26.78,22.0,22.0,32.22,21.1,26.77,2.8,2.3,3.72,2.08,6.53,4.39,5.27,2.99
2014-07-02,6.59,17.82,73.57,100.17,12.0,28.38,23.15,23.15,34.08,22.08,28.35,4.88,2.0,1.24,0.96,6.12,2.96,3.4,1.89
2014-07-03,8.88,18.28,81.57,100.39,8.37,26.94,23.61,23.61,31.29,22.92,27.04,5.22,3.26,1.21,0.69,6.44,3.95,3.16,1.92
2014-07-04,0.84,10.81,67.02,100.78,8.95,21.87,15.05,15.05,25.47,16.52,21.7,2.53,3.18,6.82,3.56,9.35,6.74,8.17,5.2
2014-07-05,0.0,8.43,56.27,101.32,12.86,20.59,11.55,11.55,26.57,13.71,20.59,6.28,3.17,0.8,0.56,7.08,3.73,3.9,2.35
2014-07-06,0.31,10.72,64.33,100.78,15.56,22.31,15.03,15.03,29.59,14.04,22.22,4.56,1.32,2.57,2.03,7.12,3.34,5.05,2.79
2014-07-07,0.0,13.53,64.78,100.22,13.2,25.82,18.72,18.72,32.3,19.1,25.88,3.6,2.28,4.19,2.58,7.79,4.87,6.24,3.56
2014-07-08,5.9,15.02,67.51,100.0,12.17,26.75,20.32,20.32,33.09,20.92,26.89,3.1,2.66,4.65,2.32,7.75,4.98,6.09,3.44
2014-07-09,5.43,15.12,77.59,100.27,9.41,24.79,20.51,20.51,29.3,19.89,24.7,3.64,2.32,1.07,1.01,4.71,3.33,3.84,2.23
2014-07-10,8.49,14.91,79.98,100.75,10.1,24.21,20.34,20.34,29.47,19.37,24.04,2.23,1.42,1.56,0.89,3.8,2.3,2.48,1.61
2014-07-11,0.31,14.13,74.75,101.14,9.76,24.83,19.57,19.57,29.31,19.55,24.34,2.98,1.26,2.13,1.41,5.11,2.66,3.57,2.14
2014-07-12,0.91,14.78,72.91,101.13,11.01,25.79,20.29,20.29,31.0,19.99,25.51,4.1,1.68,2.62,1.71,6.72,3.39,4.29,2.52
2014-07-13,1.09,15.17,68.18,100.59,11.75,27.11,20.59,20.59,33.19,21.44,26.99,2.98,1.63,3.73,2.07,6.71,3.7,5.33,3.06
2014-07-14,8.45,16.9,72.97,100.18,10.77,27.84,22.29,22.29,33.29,22.52,27.59,3.59,2.51,0.46,0.24,4.05,2.75,2.55,1.53
2014-07-15,13.32,16.85,82.64,99.82,8.96,25.49,22.19,22.19,30.8,21.85,25.37,2.44,1.95,1.34,0.74,3.79,2.69,2.66,1.7
2014-07-16,1.02,11.83,69.46,100.14,8.54,22.7,16.41,16.42,26.5,17.96,22.47,3.39,2.52,2.61,1.52,6.0,4.04,3.98,2.5
2014-07-17,0.0,10.06,62.47,100.71,11.18,22.16,14.17,14.17,26.88,15.7,21.67,4.47,1.73,1.77,1.26,6.24,3.0,3.55,2.12
2014-07-18,0.14,10.41,62.66,101.25,11.87,22.6,14.76,14.77,27.71,15.84,22.26,4.31,1.33,1.33,1.16,5.64,2.49,3.36,1.89
2014-07-19,0.32,11.35,66.37,101.16,7.78,22.96,16.04,16.04,27.12,19.34,22.71,3.88,3.09,0.79,0.52,4.68,3.61,3.23,2.02
2014-07-20,0.1,12.88,70.72,100.9,10.93,24.36,18.04,18.04,28.95,18.02,23.7,3.81,1.27,0.95,0.87,4.77,2.14,2.55,1.47
2014-07-21,1.19,14.45,75.66,101.07,10.39,25.13,19.92,19.92,29.61,19.22,24.5,2.19,0.74,2.75,1.83,4.94,2.57,3.72,2.18
2014-07-22,0.05,14.98,72.32,100.99,10.97,26.48,20.5,20.5,31.24,20.27,25.85,3.41,1.42,2.04,1.49,5.45,2.91,3.61,2.18
2014-07-23,3.43,15.77,67.82,100.34,13.31,28.12,21.18,21.18,34.53,21.23,27.7,2.2,1.17,2.55,1.65,4.74,2.82,3.84,2.18
2014-07-24,3.53,13.29,75.54,100.27,6.45,23.23,18.35,18.36,25.68,19.23,23.02,3.02,1.98,2.84,1.55,5.86,3.53,3.87,2.5
2014-07-25,0.0,9.12,54.34,100.65,13.4,23.09,12.56,12.57,28.98,15.59,22.34,6.44,2.84,0.1,0.26,6.53,3.11,3.76,2.13
2014-07-26,5.1,12.87,66.05,100.42,12.47,25.41,17.87,17.87,30.74,18.27,24.75,5.08,2.28,0.85,0.33,5.92,2.6,3.24,1.69
2014-07-27,3.1,15.73,78.06,99.81,9.77,25.47,21.08,21.08,30.88,21.11,25.17,2.34,1.7,3.28,1.99,5.62,3.69,4.49,2.65
2014-07-28,0.34,12.77,64.63,99.53,9.32,25.25,17.5,17.5,29.45,20.14,24.83,4.54,4.28,4.51,2.1,9.05,6.38,6.8,4.3
2014-07-29,0.0,8.5,56.88,100.38,9.99,21.35,11.41,11.42,25.57,15.58,20.42,2.6,1.72,3.49,2.03,6.09,3.75,4.89,3.11
2014-07-30,0.04,8.24,53.9,100.75,14.57,21.81,11.1,11.1,27.8,13.23,20.85,4.02,1.45,1.41,1.09,5.43,2.54,3.14,1.74
2014-07-31,0.03,10.74,59.09,100.87,15.84,24.42,15.12,15.12,31.1,15.25,23.67,3.54,0.99,2.26,1.76,5.8,2.75,4.07,2.28
2014-08-01,5.87,13.79,82.96,101.13,6.58,22.41,19.18,19.18,26.21,19.63,22.21,2.3,1.51,2.63,1.25,4.93,2.75,3.74,2.16
2014-08-02,3.78,12.95,78.75,100.94,8.6,22.74,18.14,18.14,26.2,17.6,22.01,1.98,2.11,2.33,1.13,4.31,3.24,3.3,2.15
2014-08-03,7.24,13.89,75.12,100.74,9.5,24.35,19.23,19.23,29.19,19.69,23.91,3.2,1.44,0.26,0.24,3.46,1.68,1.61,0.98
2014-08-04,0.17,12.59,68.67,100.81,12.35,24.51,17.64,17.64,30.29,17.95,23.79,3.36,1.81,0.88,0.81,4.24,2.61,2.81,1.67
2014-08-05,1.62,12.26,57.97,100.61,12.51,26.03,17.13,17.13,32.12,19.61,26.16,1.62,1.29,0.41,0.3,2.03,1.59,1.47,1.07
2014-08-06,1.99,12.64,64.61,100.35,11.06,25.05,17.67,17.67,29.97,18.91,24.81,4.61,2.42,0.68,0.47,5.29,2.89,2.83,1.82
2014-08-07,0.06,10.57,56.85,100.56,11.45,24.29,14.75,14.75,30.01,18.56,24.01,2.51,1.71,2.5,1.54,5.01,3.25,3.72,2.41
2014-08-08,0.0,10.4,58.84,100.88,12.9,24.02,14.65,14.65,29.65,16.76,23.23,4.93,2.38,0.36,0.16,5.3,2.54,2.76,1.49
2014-08-09,0.03,12.64,68.47,100.9,10.23,24.59,17.75,17.75,29.17,18.94,23.92,3.91,2.05,0.41,0.38,4.32,2.44,2.66,1.65
2014-08-10,0.0,11.79,61.93,100.91,12.04,25.17,16.63,16.63,30.82,18.79,24.45,4.88,1.87,0.97,0.75,5.85,2.62,2.95,1.81
2014-08-11,3.35,11.92,67.38,100.81,12.09,23.7,16.74,16.74,29.42,17.33,23.21,3.43,2.91,2.78,1.72,6.22,4.63,4.42,2.94
2014-08-12,43.02,16.97,90.93,100.11,5.78,24.08,22.34,22.34,27.08,21.3,23.93,3.66,3.6,3.77,1.74,7.43,5.34,5.97,3.74
2014-08-13,2.7,12.67,71.45,99.99,10.42,23.41,17.47,17.47,27.93,17.51,23.11,3.5,3.02,3.87,1.73,7.37,4.75,5.92,3.57
2014-08-14,0.15,9.72,62.63,100.33,13.13,21.31,13.51,13.51,27.51,14.39,21.0,4.85,1.7,2.12,1.72,6.97,3.42,4.85,2.67
2014-08-15,0.01,7.94,53.53,100.55,13.75,20.66,10.45,10.45,26.81,13.06,20.32,4.7,2.27,1.16,0.67,5.86,2.93,3.49,2.02
2014-08-16,0.21,8.65,53.79,100.54,14.48,21.74,11.63,11.64,28.81,14.33,21.63,4.97,2.41,0.26,0.16,5.23,2.57,3.28,1.89
2014-08-17,0.14,12.56,66.38,100.29,13.14,24.56,17.31,17.31,30.7,17.57,24.24,3.61,2.45,2.05,1.04,5.66,3.49,4.17,2.44
2014-08-18,0.69,13.17,72.81,100.17,9.52,23.95,18.19,18.19,28.34,18.82,23.46,2.4,0.78,2.38,1.64,4.77,2.41,3.53,2.03
2014-08-19,0.52,14.82,77.31,100.07,8.05,24.89,20.17,20.17,28.78,20.73,24.39,1.31,1.77,3.59,1.82,4.9,3.58,4.26,2.51
2014-08-20,7.59,14.42,75.17,100.44,10.36,24.8,19.78,19.78,30.14,19.78,24.47,2.12,1.94,2.89,1.57,5.02,3.51,3.84,2.33
2014-08-21,4.8,15.26,76.03,100.6,10.93,25.33,20.69,20.69,31.1,20.17,25.25,3.05,0.99,1.19,0.86,4.25,1.86,2.44,1.37
2014-08-22,2.9,15.07,77.67,100.48,9.0,25.34,20.5,20.5,29.33,20.33,24.66,3.71,1.42,1.37,1.08,5.08,2.5,3.17,1.78
